feature,F_value,MI
diff_general_victory_dry,109.45519716324576,0.011402129073236011
diff_away_itb55_points,53.57595403363428,0.011401071876258051
diff_medium_tm_points,12.162981787805613,0.011395750045045006
home_away_strong_average_scoring,63.02645488773841,0.011366092123936689
home_home_weak_itm45_points,0.009251036348609385,0.011359018791211817
diff_weak_tb15_points,16.994177132258123,0.011338966723778654
away_away_tb_points,2.407817474659462,0.011310725133988342
diff_away_strong_itm45_points,18.719390362948246,0.011287084468983188
home_home_medium_games_wins,1.4208380131287004,0.01127023352184331
ratio_home_strong_oz_points,27.140103050972062,0.011254397438219321
ratio_away_weak_goals_conceded,2.3078588160572275,0.011241632397633872
diff_home_medium_tm45_points,8.647110490464836,0.0112350219670585
away_home_strong_itm55_points,13.475353934762012,0.011176180627945342
diff_away_medium_goals_conceded,0.07791185149914204,0.011163950853161353
diff_strong_tm15_points,29.56934930732671,0.01114738743063537
away_medium_points,11.264158924927731,0.01114346820802492
diff_away_strong_oz_points,26.60475307979203,0.011127956803037797
home_strong_itm15_points,7.416232683439936,0.011101299437145329
ratio_home_tm15_points,5.463992165139417,0.011097803755256486
away_away_tb25_points,2.407817474659462,0.011086849627017337
ratio_medium_average_throughput,17.02670698761391,0.011084224163893097
ratio_home_strong_itb05_points,46.10318853958795,0.011079911947370569
diff_away_strong_itb25_points,76.0071527808665,0.011077342731368844
home_home_strong_tb35_points,12.514821389615602,0.011056333412557073
ratio_medium_points,34.92104727719024,0.011044447972061278
home_away_goals_difference,124.72597231144509,0.010989326911231778
away_away_goals_scored,13.291223657997621,0.010988631461735565
away_medium_average_throughput,2.748645078227298,0.010944476966628258
home_away_medium_tb45_points,0.1402230906692691,0.010900784071081304
diff_away_victory_dry,124.33311173601102,0.010891108578998221
diff_away_weak_goals_ratio,23.74291555006969,0.010855995111031191
diff_away_tm05_points,18.239490486576262,0.010823196174340133
home_medium_goals_conceded,3.0366773471174047,0.010799127746508042
ratio_general_itm35_points,14.932209579319975,0.01078872726911051
away_home_strong_games_played,13.74235285406228,0.010775198655174734
ratio_strong_lossing_dry,5.65132743364842,0.010760391928067214
diff_home_medium_tb45_points,53.932092734525554,0.010759082799571829
diff_away_weak_itb35_points,13.012474294889394,0.0107426436706195
home_away_medium_points,0.07585573706760178,0.010735379630461672
home_home_weak_tb25_points,5.5845325347191395,0.01072732860810266
diff_home_medium_itm45_points,10.167977318147646,0.010725689916123216
diff_home_medium_itm_points,0.004152897203818709,0.01072473269566121
home_away_strong_goals_difference,91.10933497613674,0.010678989789352222
home_home_strong_average_throughput,8.021202756726817,0.010651973167163042
home_home_medium_points,0.015285935397181299,0.010646988321646234
ratio_home_weak_itb05_points,21.620951006220533,0.010642539253463923
home_medium_tm25_points,2.9125538526313313,0.010625962044143122
home_away_strong_tm45_points,0.05692868291539934,0.010608073545456342
home_general_itb25_points,41.14939588106089,0.010596997570744726
away_away_medium_itm35_points,11.482948370924172,0.010590434580457497
ratio_home_medium_itb05_points,17.47830095536464,0.010558527108897486
ratio_general_games_draws,27.537817924390172,0.010555749761719468
ratio_home_tb55_points,48.57654845936865,0.010549498665173296
home_weak_victory_dry,1.0210302452648643,0.010535344915229672
home_home_strong_itb05_points,4.340928188663958,0.010511883748015372
away_medium_itb55_points,18.15592332727742,0.010495192532251174
away_home_strong_itb15_points,27.66397796902642,0.010441119279658295
diff_home_weak_points,21.167252212994615,0.010427224573387406
ratio_home_itb55_points,81.15246213532404,0.010426087675994289
home_away_strong_goals_ratio,106.88512955132009,0.010415082295294198
away_away_weak_itb_points,13.314642090575015,0.010414117125650435
diff_strong_itm25_points,3.656307236866227,0.010402870665643604
ratio_home_weak_itm25_points,4.947960420099714,0.01039101272834575
